id,tier,source,state,city,hospital_name,contact_role,email,phone,website_source,notes
P2057,B,NABH_CGHS_REGISTRY,,Mumbai,meesha healthcare and research pvt ltd,NABH-accredited hospital (find QM on LinkedIn),,077100 84305,https://cghshospitals.com,NABH status: Non-NABH; no public email — use phone or LinkedIn search for quality manager
P2058,B,NABH_CGHS_REGISTRY,,Mumbai,oscar superspeciality hospital,NABH-accredited hospital (find QM on LinkedIn),,098671 18611,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2059,B,NABH_CGHS_REGISTRY,,Muzaffarpur,Prashant Memorial Charitable Hospital,NABH-accredited hospital (find QM on LinkedIn),,"7903921480, 9570464650, 9771423635",https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2060,B,NABH_CGHS_REGISTRY,,Mysuru,Bharath Hospital and Institute of Oncology,NABH-accredited hospital (find QM on LinkedIn),,0821 230 0600,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2061,B,NABH_CGHS_REGISTRY,,Mysuru,J S S Hospital,NABH-accredited hospital (find QM on LinkedIn),,,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2062,B,NABH_CGHS_REGISTRY,,Mysuru,JSS Ayurveda Hospital,NABH-accredited hospital (find QM on LinkedIn),,0821 254 8231,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2063,B,NABH_CGHS_REGISTRY,,Nagpur,Alexis Multi Speciality Hospital Pvt Ltd,NABH-accredited hospital (find QM on LinkedIn),,,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2064,B,NABH_CGHS_REGISTRY,,Nagpur,American Oncology Institute At Nangia Specialty Hospital,NABH-accredited hospital (find QM on LinkedIn),,1800 208 2000,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2065,B,NABH_CGHS_REGISTRY,,Nagpur,Apulki Vairagade Hospital,NABH-accredited hospital (find QM on LinkedIn),,090229 37752,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2066,B,NABH_CGHS_REGISTRY,,Nagpur,Arihant Multispeciality Hospital,NABH-accredited hospital (find QM on LinkedIn),,0712-665666,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2067,B,NABH_CGHS_REGISTRY,,Nagpur,Arneja Institute of Cardialogy PVT LTD,NABH-accredited hospital (find QM on LinkedIn),,0712 6661800,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2068,B,NABH_CGHS_REGISTRY,,Nagpur,Arogyam Superspeciality Hospital,NABH-accredited hospital (find QM on LinkedIn),,"0712-2294342, 8237138000",https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2069,B,NABH_CGHS_REGISTRY,,Nagpur,Ashwini Kidney and Dialysis Centre Pvt Lrd,NABH-accredited hospital (find QM on LinkedIn),,0712-2448520,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2070,B,NABH_CGHS_REGISTRY,,Nagpur,Avanti Institute of Cardiology PVT LTD,NABH-accredited hospital (find QM on LinkedIn),,0712-2422408,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2071,B,NABH_CGHS_REGISTRY,,Nagpur,Baroda Heart Institute and Research Centre,NABH-accredited hospital (find QM on LinkedIn),,,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2072,B,NABH_CGHS_REGISTRY,,Nagpur,CENTER POINT HOSPITAL MEDICAL and RESEARCH INSTITUTE PVT LTD,NABH-accredited hospital (find QM on LinkedIn),,0712-2700100,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2073,B,NABH_CGHS_REGISTRY,,Nagpur,COLUMBIA HOSPITAL and RESEARCH CENTRE,NABH-accredited hospital (find QM on LinkedIn),,0712-2420005,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2074,B,NABH_CGHS_REGISTRY,,Nagpur,CRESCENT HOSPITAL and HEART CENTRE,NABH-accredited hospital (find QM on LinkedIn),,"0712 2421822, 0786 97654049, 9765404950",https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2075,B,NABH_CGHS_REGISTRY,,Nagpur,CRITICARE HOSPITAL and RESEARCH INSTITUTE,NABH-accredited hospital (find QM on LinkedIn),,0712-2522281,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2076,B,NABH_CGHS_REGISTRY,,Nagpur,Cardion Hospital,NABH-accredited hospital (find QM on LinkedIn),,0712-2242440,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2077,B,NABH_CGHS_REGISTRY,,Nagpur,Choudhary Hospital,NABH-accredited hospital (find QM on LinkedIn),,0712-2727682,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2078,B,NABH_CGHS_REGISTRY,,Nagpur,Cure It Hospital PVT LTD,NABH-accredited hospital (find QM on LinkedIn),,0712-6564102,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2079,B,NABH_CGHS_REGISTRY,,Nagpur,Dr K G Deshpande Memorial Centre - Nagpur,NABH-accredited hospital (find QM on LinkedIn),,0712-2533777,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2080,B,NABH_CGHS_REGISTRY,,Nagpur,Elixir Metrocity Hospital & Critical Care Centre,NABH-accredited hospital (find QM on LinkedIn),,083081 98770,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2081,B,NABH_CGHS_REGISTRY,,Nagpur,G T Padole Hospital,NABH-accredited hospital (find QM on LinkedIn),,0712 222 8553,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2082,B,NABH_CGHS_REGISTRY,,Nagpur,Ganga Care Hospital LTD Nagpur,NABH-accredited hospital (find QM on LinkedIn),,040 6810 6589,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2083,B,NABH_CGHS_REGISTRY,,Nagpur,Grace Orthocare and Multispeciality Hospital,NABH-accredited hospital (find QM on LinkedIn),,,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2084,B,NABH_CGHS_REGISTRY,,Nagpur,Hcg Nchri Cancer Centre,NABH-accredited hospital (find QM on LinkedIn),,0712-6711200,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2085,B,NABH_CGHS_REGISTRY,,Nagpur,Hope Hospital - Nagpur,NABH-accredited hospital (find QM on LinkedIn),,098235 55053,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2086,B,NABH_CGHS_REGISTRY,,Nagpur,Icon Hospital,NABH-accredited hospital (find QM on LinkedIn),,0712-2562222,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2087,B,NABH_CGHS_REGISTRY,,Nagpur,Janta Maternity Home And Hospital,NABH-accredited hospital (find QM on LinkedIn),,0712-2633087,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2088,B,NABH_CGHS_REGISTRY,,Nagpur,K P Institute of Medical Sciences,NABH-accredited hospital (find QM on LinkedIn),,,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2089,B,NABH_CGHS_REGISTRY,,Nagpur,Keshav Hospital,NABH-accredited hospital (find QM on LinkedIn),,0712 270 1700,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2090,B,NABH_CGHS_REGISTRY,,Nagpur,Kims Kingsway Hospitals,NABH-accredited hospital (find QM on LinkedIn),,0712 678 9100,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2091,B,NABH_CGHS_REGISTRY,,Nagpur,Krims Hospital,NABH-accredited hospital (find QM on LinkedIn),,0712-2451188,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2092,B,NABH_CGHS_REGISTRY,,Nagpur,Lata Mangeshkar Hospital,NABH-accredited hospital (find QM on LinkedIn),,0712-2530347,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2093,B,NABH_CGHS_REGISTRY,,Nagpur,Lotus Hospital and Research Centre,NABH-accredited hospital (find QM on LinkedIn),,0712-2706020,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2094,B,NABH_CGHS_REGISTRY,,Nagpur,Mahatme Hospitals PVT LTD,NABH-accredited hospital (find QM on LinkedIn),,0712 223 4345,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2095,B,NABH_CGHS_REGISTRY,,Nagpur,Medicare the multispecialty hospital,NABH-accredited hospital (find QM on LinkedIn),,0712-3271374,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2096,B,NABH_CGHS_REGISTRY,,Nagpur,Meditrina Institute of Medical Sciences,NABH-accredited hospital (find QM on LinkedIn),,0712-6669600,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2097,B,NABH_CGHS_REGISTRY,,Nagpur,Midas Multispeciality Hospital Pvtltd,NABH-accredited hospital (find QM on LinkedIn),,0712-243011,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2098,B,NABH_CGHS_REGISTRY,,Nagpur,National Cancer Institute,NABH-accredited hospital (find QM on LinkedIn),,0712 280 0400,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2099,B,NABH_CGHS_REGISTRY,,Nagpur,Nelson Mother & child Care Hospital,NABH-accredited hospital (find QM on LinkedIn),,092702 05552,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2100,B,NABH_CGHS_REGISTRY,,Nagpur,New Era Hospital,NABH-accredited hospital (find QM on LinkedIn),,07122764544,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2101,B,NABH_CGHS_REGISTRY,,Nagpur,New Era Hospital & Research Institute,NABH-accredited hospital (find QM on LinkedIn),,080559 97799,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2102,B,NABH_CGHS_REGISTRY,,Nagpur,Newera Mother and Child Hospital,NABH-accredited hospital (find QM on LinkedIn),,8956657598,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2103,B,NABH_CGHS_REGISTRY,,Nagpur,Niyakshi Hospital,NABH-accredited hospital (find QM on LinkedIn),,0712-2702714,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2104,B,NABH_CGHS_REGISTRY,,Nagpur,ORTHO RELIEF HOSPITAL and RESEARCH CENTRE,NABH-accredited hospital (find QM on LinkedIn),,07122427799,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2105,B,NABH_CGHS_REGISTRY,,Nagpur,Orange City Hospital & Research Institute,NABH-accredited hospital (find QM on LinkedIn),,,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2106,B,NABH_CGHS_REGISTRY,,Nagpur,Panorama MRI Centre a Unit of Medico Research I,NABH-accredited hospital (find QM on LinkedIn),,095520 02949,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2107,B,NABH_CGHS_REGISTRY,,Nagpur,Platina Heart Hospital,NABH-accredited hospital (find QM on LinkedIn),,0712-2566555,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2108,B,NABH_CGHS_REGISTRY,,Nagpur,Prism Clinic,NABH-accredited hospital (find QM on LinkedIn),,07122779898,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2109,B,NABH_CGHS_REGISTRY,,Nagpur,RNH Hospital Pvt Ltd,NABH-accredited hospital (find QM on LinkedIn),,"0712-2420044, 9822470478",https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2110,B,NABH_CGHS_REGISTRY,,Nagpur,RSD Samarpan Hospital,NABH-accredited hospital (find QM on LinkedIn),,0712-2641055,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2111,B,NABH_CGHS_REGISTRY,,Nagpur,Radiance Hospital Pvt.Ltd,NABH-accredited hospital (find QM on LinkedIn),,0712-2769898,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2112,B,NABH_CGHS_REGISTRY,,Nagpur,Rahate surgical hospital,NABH-accredited hospital (find QM on LinkedIn),,0712-2778290,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2113,B,NABH_CGHS_REGISTRY,,Nagpur,Rashtriya Sant Tukdoji Maharaj Cancer Hospital and Research Centre,NABH-accredited hospital (find QM on LinkedIn),,0712 274 4441,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2114,B,NABH_CGHS_REGISTRY,,Nagpur,SHAT AYU CRITICAL CARE POLYTRAUMA CENTRE and MULTISPECIALITY HOSPITAL,NABH-accredited hospital (find QM on LinkedIn),,0712-2463041,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2115,B,NABH_CGHS_REGISTRY,,Nagpur,SHRI KRISHNA HRUDAYALAYA and CRITICAL CARE CENTRE,NABH-accredited hospital (find QM on LinkedIn),,0712-2444434,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2116,B,NABH_CGHS_REGISTRY,,Nagpur,SURETECH HOSPITAL And RESEARCH CENTRE LTD,NABH-accredited hospital (find QM on LinkedIn),,0712-6636800,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2117,B,NABH_CGHS_REGISTRY,,Nagpur,Samarpan Hospital & Research Institute,NABH-accredited hospital (find QM on LinkedIn),,0712 264 4346,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2118,B,NABH_CGHS_REGISTRY,,Nagpur,Sawali Ortho Hospital,NABH-accredited hospital (find QM on LinkedIn),,0712-2521171,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2119,B,NABH_CGHS_REGISTRY,,Nagpur,Seven Star Hospital,NABH-accredited hospital (find QM on LinkedIn),,0712-6699811,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2120,B,NABH_CGHS_REGISTRY,,Nagpur,Shri Bhavani Multispeciality Hospital and Research Institute Nagpur,NABH-accredited hospital (find QM on LinkedIn),,0712-6782200,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2121,B,NABH_CGHS_REGISTRY,,Nagpur,Shri Radhakrishna Hospital & Research Institiute,NABH-accredited hospital (find QM on LinkedIn),,089997 68736,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2122,B,NABH_CGHS_REGISTRY,,Nagpur,Shri Radhakrishna Hospital & Research Institute,NABH-accredited hospital (find QM on LinkedIn),,0712-2790572,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2123,B,NABH_CGHS_REGISTRY,,Nagpur,Spandan Heart Institute,NABH-accredited hospital (find QM on LinkedIn),,0712 244 3333,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2124,B,NABH_CGHS_REGISTRY,,Nagpur,Ss Multispecialty Hospital,NABH-accredited hospital (find QM on LinkedIn),,,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2125,B,NABH_CGHS_REGISTRY,,Nagpur,Sushrut Institute of Medical Sciences I PVT LTD,NABH-accredited hospital (find QM on LinkedIn),,0712-2424062,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2126,B,NABH_CGHS_REGISTRY,,Nagpur,Vidarbha Institute of Medical Sciences Vims Nagpur,NABH-accredited hospital (find QM on LinkedIn),,0712 350 5800,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2127,B,NABH_CGHS_REGISTRY,,Nagpur,Viveka Super Speciality Hospital & Research centre pvt ltd,NABH-accredited hospital (find QM on LinkedIn),,074474 41468,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2128,B,NABH_CGHS_REGISTRY,,Nagpur,Wockhardt Hospitals,NABH-accredited hospital (find QM on LinkedIn),,086056 04444,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2129,B,NABH_CGHS_REGISTRY,,Nagpur,Zenith Hospital,NABH-accredited hospital (find QM on LinkedIn),,,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2130,B,NABH_CGHS_REGISTRY,,Nagpur,shri ramakrishna hospital,NABH-accredited hospital (find QM on LinkedIn),,0712-2680582,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2131,B,NABH_CGHS_REGISTRY,,Nashik,Apex Wellness Hospital,NABH-accredited hospital (find QM on LinkedIn),,096077 75353,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2132,B,NABH_CGHS_REGISTRY,,Nashik,Asg Hospital Privet Limited,NABH-accredited hospital (find QM on LinkedIn),,0674 617 2558,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2133,B,NABH_CGHS_REGISTRY,,Nashik,Ashoka Medicover Hospitals,NABH-accredited hospital (find QM on LinkedIn),,040 6833 4455,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2134,B,NABH_CGHS_REGISTRY,,Nashik,Cancer Centers of America Pvt Ltd,NABH-accredited hospital (find QM on LinkedIn),,0253 666 9988,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2135,B,NABH_CGHS_REGISTRY,,Nashik,Cellcure Cancer Centre Pvt. LTD,NABH-accredited hospital (find QM on LinkedIn),,0253 666 9988,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2136,B,NABH_CGHS_REGISTRY,,Nashik,Dr. Bapaye Hospital,NABH-accredited hospital (find QM on LinkedIn),,094239 71283,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2137,B,NABH_CGHS_REGISTRY,,Nashik,Hcg Manavata Oncology LLP,NABH-accredited hospital (find QM on LinkedIn),,0253 666 1111,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2138,B,NABH_CGHS_REGISTRY,,Nashik,Medinova Superspeciality Hospital,NABH-accredited hospital (find QM on LinkedIn),,095279 33471,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2139,B,NABH_CGHS_REGISTRY,,Nashik,Metropolis Healthcare Ltd,NABH-accredited hospital (find QM on LinkedIn),,0253 663 1111,https://cghshospitals.com,NABH status: NABL; no public email — use phone or LinkedIn search for quality manager
P2140,B,NABH_CGHS_REGISTRY,,Nashik,Sahyadri Super Specialty Hospitals,NABH-accredited hospital (find QM on LinkedIn),,088888 22222,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2141,B,NABH_CGHS_REGISTRY,,Nashik,Shree Saibaba Heart Institute and Research Center LLP,NABH-accredited hospital (find QM on LinkedIn),,091588 87554,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2142,B,NABH_CGHS_REGISTRY,,Nashik,Shree Siddhivinayak Hospital,NABH-accredited hospital (find QM on LinkedIn),,072628 88000,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2143,B,NABH_CGHS_REGISTRY,,Nashik,Smbt Institute of Medical Sciences & Research Centre Smbt Hospital,NABH-accredited hospital (find QM on LinkedIn),,077200 36036,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2144,B,NABH_CGHS_REGISTRY,,Nashik,Soham Hospital and Medical Foundation,NABH-accredited hospital (find QM on LinkedIn),,094206 95950,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2145,B,NABH_CGHS_REGISTRY,,Nashik,Sujata birla hospital & medical research centre,NABH-accredited hospital (find QM on LinkedIn),,080101 37701,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2146,B,NABH_CGHS_REGISTRY,,Nellore,Anasuya Institute of Medical Sciences,NABH-accredited hospital (find QM on LinkedIn),,7396317071,https://cghshospitals.com,NABH status: Non-NABH; no public email — use phone or LinkedIn search for quality manager
P2147,B,NABH_CGHS_REGISTRY,,Nellore,Enel Hospitals,NABH-accredited hospital (find QM on LinkedIn),,099668 01108,https://cghshospitals.com,NABH status: Non-NABH; no public email — use phone or LinkedIn search for quality manager
P2148,B,NABH_CGHS_REGISTRY,,Nellore,Medicover Hospitals Unit : Abhayanjaneya Health,NABH-accredited hospital (find QM on LinkedIn),,040 6833 4455,https://cghshospitals.com,NABH status: Non-NABH; no public email — use phone or LinkedIn search for quality manager
P2149,B,NABH_CGHS_REGISTRY,,Nellore,vasan health care pvt ltd,NABH-accredited hospital (find QM on LinkedIn),,1800 571 2222,https://cghshospitals.com,NABH status: Non-NABH; no public email — use phone or LinkedIn search for quality manager
P2150,B,NABH_CGHS_REGISTRY,,Noida,Bakson Multispeciality Hospital A Unit of Dr. Kripal Singh Bakshi Memorial,NABH-accredited hospital (find QM on LinkedIn),,9899101466,https://cghshospitals.com,NABH status: Non-NABH; no public email — use phone or LinkedIn search for quality manager
P2151,B,NABH_CGHS_REGISTRY,,Noida,Bhardwaj Hospital,NABH-accredited hospital (find QM on LinkedIn),,093192 23500,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2152,B,NABH_CGHS_REGISTRY,,Noida,Dipakshi Nursing & Maternity Home Pvt. Ltd,NABH-accredited hospital (find QM on LinkedIn),,9810001292,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2153,B,NABH_CGHS_REGISTRY,,Noida,Felix Hospital (A Unit of Felix Healthcare Pvt. Ltd.),NABH-accredited hospital (find QM on LinkedIn),,096670 64100,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2154,B,NABH_CGHS_REGISTRY,,Noida,Felix Hospital (Felix Healthcare Pvt. Ltd.),NABH-accredited hospital (find QM on LinkedIn),,078359 99444,https://cghshospitals.com,NABH status: NABH+NABL; no public email — use phone or LinkedIn search for quality manager
P2155,B,NABH_CGHS_REGISTRY,,Noida,Fortis Hospitals Ltd,NABH-accredited hospital (find QM on LinkedIn),,084477 11114,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2156,B,NABH_CGHS_REGISTRY,,Noida,Green City Hospital (A Unit of AAR AAR Medical Services Pvt. Ltd.),NABH-accredited hospital (find QM on LinkedIn),,098118 57783,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2157,B,NABH_CGHS_REGISTRY,,Noida,Indogulf Hospital,NABH-accredited hospital (find QM on LinkedIn),,8800446697,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2158,B,NABH_CGHS_REGISTRY,,Noida,JR Hospital,NABH-accredited hospital (find QM on LinkedIn),,0651-2331128,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2159,B,NABH_CGHS_REGISTRY,,Noida,Kailash Hospital & Heart Institute,NABH-accredited hospital (find QM on LinkedIn),,011-2444444,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2160,B,NABH_CGHS_REGISTRY,,Noida,Kailash Hospital Ltd,NABH-accredited hospital (find QM on LinkedIn),,0120-2321111,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2161,B,NABH_CGHS_REGISTRY,,Noida,Kashvi Multi Speciality Centre,NABH-accredited hospital (find QM on LinkedIn),,088023 72087,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2162,B,NABH_CGHS_REGISTRY,,Noida,Krush Devine Hospital (A Unit of Ramraj Wellness Pvt. Ltd.),NABH-accredited hospital (find QM on LinkedIn),,9811364831,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2163,B,NABH_CGHS_REGISTRY,,Noida,Kumar Hospital,NABH-accredited hospital (find QM on LinkedIn),,092896 38925,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2164,B,NABH_CGHS_REGISTRY,,Noida,Manas Hospital,NABH-accredited hospital (find QM on LinkedIn),,072909 75999,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2165,B,NABH_CGHS_REGISTRY,,Noida,"Max Super Speciality Hospital, Sector 128",NABH-accredited hospital (find QM on LinkedIn),,088604 44888,https://cghshospitals.com,NABH status: NABH+NABL; no public email — use phone or LinkedIn search for quality manager
P2166,B,NABH_CGHS_REGISTRY,,Noida,"NIMMS Hospital, A Unit of Humanity Healthcare",NABH-accredited hospital (find QM on LinkedIn),,9955623626,https://cghshospitals.com,NABH status: Non-NABH; no public email — use phone or LinkedIn search for quality manager
P2167,B,NABH_CGHS_REGISTRY,,Noida,NUmed Super Speciality Hospital,NABH-accredited hospital (find QM on LinkedIn),,088820 36990,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2168,B,NABH_CGHS_REGISTRY,,Noida,Navin Hospital,NABH-accredited hospital (find QM on LinkedIn),,099996 23102,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2169,B,NABH_CGHS_REGISTRY,,Noida,Neo hospital,NABH-accredited hospital (find QM on LinkedIn),,0120 488 0000,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2170,B,NABH_CGHS_REGISTRY,,Noida,Noida International Institute of Medical Science,NABH-accredited hospital (find QM on LinkedIn),,088007 84476,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2171,B,NABH_CGHS_REGISTRY,,Noida,Prakash Hospital,NABH-accredited hospital (find QM on LinkedIn),,9971500077,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2172,B,NABH_CGHS_REGISTRY,,Noida,Prayag Hospital & Research Centre Pvt.,NABH-accredited hospital (find QM on LinkedIn),,09310203838,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2173,B,NABH_CGHS_REGISTRY,,Noida,Primacare Clearmedi Multispeciality Hospital,NABH-accredited hospital (find QM on LinkedIn),,9899722674,https://cghshospitals.com,NABH status: QCI; no public email — use phone or LinkedIn search for quality manager
P2174,B,NABH_CGHS_REGISTRY,,Noida,"Promhex Multispecialty Hospital, A Unit of Promhex Plus Healthcare Pvt. Ltd.",NABH-accredited hospital (find QM on LinkedIn),,9873398197,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
P2175,B,NABH_CGHS_REGISTRY,,Noida,Ram Ratan Hospital Managed and Operated by Fortis Hospital,NABH-accredited hospital (find QM on LinkedIn),,084477 11114,https://cghshospitals.com,NABH status: NABH; no public email — use phone or LinkedIn search for quality manager
